Category,Name of medicine,EMA product number,Medicine status,Opinion status,Latest procedure affecting product information,International non-proprietary name (INN) / common name,Active substance,Therapeutic area (MeSH),Species (veterinary),Patient safety,ATC code (human),ATCvet code (veterinary),Pharmacotherapeutic group (human),Pharmacotherapeutic group (veterinary),Therapeutic indication,Accelerated assessment,Additional monitoring,Advanced therapy,Biosimilar,Conditional approval,Exceptional circumstances,Generic or hybrid,Orphan medicine,PRIME: priority medicine,Marketing authorisation developer / applicant / holder,European Commission decision date,Start of rolling review date,Start of evaluation date,Opinion adopted date,Withdrawal of application date,Marketing authorisation date,Refusal of marketing authorisation date,Withdrawal / expiry / revocation / lapse of marketing authorisation date,Suspension of marketing authorisation date,Revision number,First published date,Last updated date,Medicine URL
Human,Lytgobi,EMEA/H/C/005627,Authorised,,IB/0001,futibatinib,Futibatinib,Cholangiocarcinoma,,No,L01EN04,,antineoplastic agents,,Lytgobi monotherapy is indicated for the treatment of adult patients with locally advanced or metastatic cholangiocarcinoma with a fibroblast growth factor receptor 2 (FGFR2) fusion or rearrangement that have progressed after at least one prior line of systemic therapy.,No,Yes,No,No,Yes,No,No,No,No,Taiho Pharma Netherlands B.V.,10/10/2023,,,26/04/2023,,04/07/2023,,,,1,18/07/2023,11/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/lytgobi
Human,Cystagon,EMEA/H/C/000125,Authorised,,IAIN/0074/G,mercaptamine bitartrate,mercaptamine bitartrate,Cystinosis,,No,A16AA04,,Other alimentary tract and metabolism products,,"Cystagon is indicated for the treatment of proven nephropathic cystinosis. Cysteamine reduces cystine accumulation in some cells (e.g. leukocytes, muscle and liver cells) of nephropathic cystinosis patients and, when treatment is started early, it delays the development of renal failure.",No,No,No,No,No,No,No,No,No,Recordati Rare Diseases,10/12/2024,,,,,23/06/1997,,,,20,24/07/2018,11/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/cystagon
Human,Altuvoct,EMEA/H/C/005968,Authorised,,IAIN/0005,efanesoctocog alfa,Efanesoctocog alfa,Hemophilia A,,No,B02BD02,,Antihemorrhagics,,Treatment and prophylaxis of bleeding in patients with haemophilia A (congenital factor VIII deficiency). Altuvoct can be used for all age groups.,No,Yes,No,No,No,No,No,Yes,No,Swedish Orphan Biovitrum AB (publ),09/12/2024,,,25/04/2024,,17/06/2024,,,,1,26/04/2024,11/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/altuvoct
Human,Corlentor,EMEA/H/C/000598,Authorised,,N/0065,ivabradine,ivabradine hydrochloride,Angina Pectoris;Heart Failure,,No,C01EB17,,,,"Symptomatic treatment of chronic stable angina pectoris Ivabradine is indicated for the symptomatic treatment of chronic stable angina pectoris in coronary artery disease adults with normal sinus rhythm and heart rate ? 70 bpm. Ivabradine is indicated:  in adults unable to tolerate or with a contraindication to the use of beta-blockers or in combination with beta-blockers in patients inadequately controlled with an optimal beta-blocker dose.  Treatment of chronic heart failure Ivabradine is indicated in chronic heart failure NYHA II to IV class with systolic dysfunction, in patients in sinus rhythm and whose heart rate is ? 75 bpm, in combination with standard therapy including beta-blocker therapy or when beta-blocker therapy is contraindicated or not tolerated.",No,No,No,No,No,No,No,No,No,Les Laboratoires Servier,09/12/2024,,,,,25/10/2005,,,,28,11/01/2018,11/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/corlentor
Human,Juluca,EMEA/H/C/004427,Authorised,,WS2620,dolutegravir;rilpivirine,dolutegravir sodium;rilpivirine hydrochloride,HIV Infections,,No,J05AR,,Antivirals for systemic use,,Juluca is indicated for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults who are virologically-suppressed (HIV-1 RNA &lt;50 copies/mL) on a stable antiretroviral regimen for at least six months with no history of virological failure and no known or suspected resistance to any non-nucleoside reverse transcriptase inhibitor or integrase inhibitor.,No,No,No,No,No,No,No,No,No,ViiV Healthcare B.V.,31/10/2024,,,22/03/2018,,16/05/2018,,,,15,16/05/2018,10/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/juluca
Human,Aubagio,EMEA/H/C/002514,Authorised,,IA/0048,teriflunomide,teriflunomide,Multiple Sclerosis,,No,L04AK02,,Selective immunosuppressants,,AUBAGIO is indicated for the treatment of adult patients and paediatric patients aged 10 years and older with relapsing remitting multiple sclerosis (MS) (please refer to section 5.1 for important information on the population for which efficacy has been established).,No,No,No,No,No,No,No,No,No,Sanofi Winthrop Industrie,17/09/2024,,,21/03/2013,,26/08/2013,,,,29,28/05/2018,10/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/aubagio
Human,Mektovi,EMEA/H/C/004579,Authorised,,WS2658,binimetinib,binimetinib,Melanoma,,No,L01EE03,,Antineoplastic agents,,MelanomaBinimetinib in combination with encorafenib is indicated for the treatment of adult patients with unresectable or metastatic melanoma with a BRAF V600 mutation.Non-small cell lung cancer (NSCLC)Binimetinib in combination with encorafenib is indicated for the treatment of adult patients with advanced non-small cell lung cancer with a BRAF V600E mutation.,No,No,No,No,No,No,No,No,No,Pierre Fabre Medicament,14/11/2024,,,,,20/09/2018,,,,11,27/07/2018,10/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/mektovi
Human,Praluent,EMEA/H/C/003882,Authorised,,IAIN/0099/G,alirocumab,alirocumab,Dyslipidemias,,No,C10AX14,,Lipid modifying agents,,"Primary hypercholesterolaemia and mixed dyslipidaemia Praluent is indicated in adults with primary hypercholesterolaemia (heterozygous familial and non-familial) or mixed dyslipidaemia, and in paediatric patients 8 years of age and older with heterozygous familial hypercholesterolaemia (HeFH) as an adjunct to diet: - in combination with a statin or statin with other lipid lowering therapies in patients unable to reach LDL-C goals with the maximum tolerated dose of a statin or, - alone or in combination with other lipid-lowering therapies in patients who are statin-intolerant, or for whom a statin is contraindicated. Established atherosclerotic cardiovascular disease Praluent is indicated in adults with established atherosclerotic cardiovascular disease to reduce cardiovascular risk by lowering LDL-C levels, as an adjunct to correction of other risk factors: - in combination with the maximum tolerated dose of a statin with or without other lipid-lowering therapies or, - alone or in combination with other lipid-lowering therapies in patients who are statin-intolerant, or for whom a statin is contraindicated. For study results with respect to effects on LDL-C, cardiovascular events and populations studied see section 5.1.",No,No,No,No,No,No,No,No,No,Sanofi Winthrop Industrie,09/12/2024,,,23/07/2015,,23/09/2015,,,,24,25/06/2018,10/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/praluent
Human,Alli (previously Orlistat GSK),EMEA/H/C/000854,Authorised,,IAIN/0074,orlistat,orlistat,Obesity,,No,A08AB01,,"Antiobesity preparations, excl. diet products",,"Alli is indicated for weight loss in adults who are overweight (body mass index, BMI, 28 kg/m2) and should be taken in conjunction with a mildly hypocaloric, lower-fat diet.",No,No,No,No,No,No,No,No,No,Haleon Ireland Dungarvan Limited,04/12/2024,,,24/05/2007,,22/07/2007,,,,21,29/06/2017,05/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/alli
Human,"Vantavo (previously Alendronate sodium and colecalciferol, MSD)",EMEA/H/C/001180,Authorised,,WS/2696,alendronic acid;colecalciferol,alendronic acid;colecalciferol,"Osteoporosis, Postmenopausal",,No,M05BB03,,Drugs for treatment of bone diseases,,Treatment of postmenopausal osteoporosis in patients at risk of vitamin-D insufficiency. Vantavo reduces the risk of vertebral and hip fractures. Treatment of postmenopausal osteoporosis in patients who are not receiving vitamin-D supplementation and are at risk of vitamin-D insufficiency. Vantavo reduces the risk of vertebral and hip fractures.,No,No,No,No,No,No,No,No,No,N.V. Organon,31/10/2024,,,23/07/2009,,16/10/2009,,,,21,09/07/2018,05/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/vantavo
Human,Adrovance,EMEA/H/C/000759,Authorised,,WS/2696,alendronic acid;colecalciferol,colecalciferol;alendronic acid (as sodium trihydrate),"Osteoporosis, Postmenopausal",,No,M05BB03,,Drugs for treatment of bone diseases,,Treatment of postmenopausal osteoporosis in patients at risk of vitamin-D insufficiency. Adrovance reduces the risk of vertebral and hip fractures.,No,No,No,No,No,No,No,No,No,N.V. Organon,31/10/2024,,,18/10/2006,,04/01/2007,,,,28,06/07/2018,05/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/adrovance
Human,Esperoct,EMEA/H/C/004883,Authorised,,II/0023,turoctocog alfa pegol,turoctocog alfa pegol,Hemophilia A,,No,B02BD02,,Antihemorrhagics,,Treatment and prophylaxis of bleeding in patients with haemophilia A (congenital factor VIII deficiency).Esperoct can be used for all age groups.,No,Yes,No,No,No,No,No,No,No,Novo Nordisk A/S,21/10/2024,,,26/04/2019,,20/06/2019,,,,8,28/06/2019,05/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/esperoct
Human,Arsenic trioxide Accord,EMEA/H/C/005175,Authorised,,IA/0012,arsenic trioxide,arsenic trioxide,"Leukemia, Promyelocytic, Acute",,No,L01XX27,,Antineoplastic agents,,"Arsenic trioxide is indicated for induction of remission, and consolidation in adult patients with:  Newly diagnosed low-to-intermediate risk acute promyelocytic leukaemia (APL) (white blood cell count, ? 10 x 103/?l) in combination with all-trans-retinoic acid (ATRA) Relapsed/refractory acute promyelocytic leukaemia (APL)(Previous treatment should have included a retinoid and chemotherapy) characterised by the presence of the t(15;17) translocation and/or the presence of the promyelocytic leukaemia/retinoic-acid-receptor-alpha (PML/RAR-alpha) gene.The response rate of other acute myelogenous leukaemia subtypes to arsenic trioxide has not been examined.",No,No,No,No,No,No,Yes,No,No,Accord Healthcare S.L.U.,03/12/2024,,,19/09/2019,,14/11/2019,,,,7,26/11/2019,05/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/arsenic-trioxide-accord
Human,Fosavance,EMEA/H/C/000619,Authorised,,WS2696,alendronic acid;colecalciferol,alendronic acid;colecalciferol,"Osteoporosis, Postmenopausal",,No,M05BB03,,Drugs for treatment of bone diseases,,Treatment of postmenopausal osteoporosis in patients at risk of vitamin-D insufficiency. Fosavance reduces the risk of vertebral and hip fractures.,No,No,No,No,No,No,No,No,No,N.V. Organon,31/10/2024,,,26/05/2005,,24/08/2005,,,,30,09/07/2018,05/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/fosavance
Human,Theralugand,EMEA/H/C/005882,Authorised,,,lutetium (177Lu) chloride,lutetium (177Lu) chloride,Radionuclide Imaging,,No,V10X,,Other therapeutic radiopharmaceuticals,,"Theralugand is a radiopharmaceutical precursor, and it is not intended for direct use in patients. It is to be used only for the radiolabelling of carrier molecules that have been specifically developed and authorised for radiolabelling with lutetium (177Lu) chloride.",No,Yes,No,No,No,No,No,No,No,Eckert & Ziegler Radiopharma GmbH,22/11/2024,,,19/09/2024,,22/11/2024,,,,,20/09/2024,05/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/theralugand
Human,Bevespi Aerosphere,EMEA/H/C/004245,Authorised,,N/0021,glycopyrronium;formoterol fumarate dihydrate,glycopyrronium;formoterol fumarate dihydrate,"Pulmonary Disease, Chronic Obstructive",,No,R03AL07,,formoterol and glycopyrronium bromide,,Bevespi Aerosphere is indicated as a maintenance bronchodilator treatment to relieve symptoms in adult patients with chronic obstructive pulmonary disease (COPD).,No,No,No,No,No,No,No,No,No,AstraZeneca AB,02/12/2024,,,18/10/2018,,18/12/2018,,,,8,05/02/2019,03/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/bevespi-aerosphere
Human,Tauvid,EMEA/H/C/006064,Authorised,,IB/0001/G,flortaucipir (18F),Flortaucipir (18F),Radionuclide Imaging,,No,V09AX07,,Diagnostic radiopharmaceuticals,,"This medicinal product is for diagnostic use only. Flortaucipir (18F) is a radiopharmaceutical indicated for positron emission tomography (PET) imaging of the brain to assess the neocortical distribution of aggregated tau neurofibrillary tangles (NFTs) in adult patients with cognitive impairment who are being evaluated for Alzheimer’s disease (AD). Flortaucipir (18F) is an adjunct to clinical and other diagnostic evaluations. For limitations of use, see sections 4.4 and 5.1.",No,Yes,No,No,No,No,No,No,No,Eli Lilly Nederland B.V.,07/11/2024,,,27/06/2024,,22/08/2024,,,,1,28/06/2024,03/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/tauvid
Human,Tasigna,EMEA/H/C/000798,Authorised,,IAIN/0128/G,nilotinib,nilotinib,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",,No,L01EA03,,Antineoplastic agents,,"Tasigna is indicated for the treatment of:  adult and paediatric patients with newly diagnosed Philadelphia chromosome positive chronic myelogenous leukaemia (CML) in the chronic phase, paediatric patients with Philadelphia chromosome positive CML in chronic phase with resistance or intolerance to prior therapy including imatinib.  Tasigna is indicated for the treatment of:  adult and paediatric patients with newly diagnosed Philadelphia chromosome positive chronic myelogenous leukaemia (CML) in the chronic phase, adult patients with chronic phase and accelerated phase Philadelphia chromosome positive CML with resistance or intolerance to prior therapy including imatinib. Efficacy data in patients with CML in blast crisis are not available, paediatric patients with chronic phase Philadelphia chromosome positive CML with resistance or intolerance to prior therapy including imatinib.",No,No,No,No,No,No,No,No,No,Novartis Europharm Limited,28/11/2024,,,,,19/11/2007,,,,47,15/11/2017,03/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/tasigna
Human,Lumykras,EMEA/H/C/005522,Authorised,,II/0010/G,sotorasib,sotorasib,"Carcinoma, Non-Small-Cell Lung",,No,L01XX73,,Antineoplastic agents,,Lumykras as monotherapy is indicated for the treatment of adults with advanced non-small cell lung cancer (NSCLC) with KRAS G12C mutation and who have progressed after at least one prior line of systemic therapy.,No,Yes,No,No,Yes,No,No,No,No,Amgen Europe BV,21/10/2024,,,11/11/2021,,06/01/2022,,,,6,10/11/2021,03/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/lumykras
Human,Eribulin Baxter,EMEA/H/C/006191,Authorised,,IB/0001,eribulin,Eribulin mesylate,Breast Neoplasms;Liposarcoma,,No,L01XX41,,Antineoplastic agents,,Eribulin Baxter is indicated for the treatment of adult patients with locally advanced or metastatic breast cancer who have progressed after at least one chemotherapeutic regimen for advanced disease. Prior therapy should have included an anthracycline and a taxane in either the adjuvant or metastatic setting unless patients were not suitable for these treatments. Eribulin Baxter is indicated for the treatment of adult patients with unresectable liposarcoma who have received prior anthracycline containing therapy (unless unsuitable) for advanced or metastatic disease,No,No,No,No,No,No,Yes,No,No,Baxter Holding B.V.,20/11/2024,,,25/04/2024,,27/06/2024,,,,1,26/04/2024,02/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/eribulin-baxter
Human,Tavlesse,EMEA/H/C/005012,Authorised,,R/0018,fostamatinib,Fostamatinib disodium,Thrombocytopenia,,No,B02BX,,Other systemic hemostatics,,Tavlesse is indicated for the treatment of chronic immune thrombocytopenia (ITP) in adult patients who are refractory to other treatments.,No,No,No,No,No,No,No,No,No,Instituto Grifols S.A.,13/11/2024,,,,,09/01/2020,,,,6,11/02/2020,02/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/tavlesse
Human,Cablivi,EMEA/H/C/004426,Authorised,,II/0050,caplacizumab,Caplacizumab,"Purpura, Thrombotic Thrombocytopenic",,No,B01A,,Antithrombotic agents,,"Cablivi is indicated for the treatment of adults experiencing an episode of acquired thrombotic thrombocytopenic purpura (aTTP), in conjunction with plasma exchange and immunosuppression.",No,No,No,No,No,No,No,Yes,No,Ablynx NV,22/11/2024,,,31/05/2018,,30/08/2018,,,,9,31/08/2018,02/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/cablivi
Human,Sancuso,EMEA/H/C/002296,Authorised,,T/0064,granisetron,granisetron,Vomiting;Cancer,,No,A04AA02,,Antiemetics and antinauseants;Serotonin (5HT3) antagonists,,"Prevention of nausea and vomiting in patients receiving moderately or highly emetogenic chemotherapy, with or without cisplatin, for up to five consecutive days. Sancuso may be used in patients receiving their first chemotherapy regimen or in patients who have previously received chemotherapy.",No,No,No,No,No,No,No,No,No,Grünenthal GmbH,22/11/2024,,,,,20/04/2012,,,,15,19/07/2018,02/12/2024,https://www.ema.europa.eu/en/medicines/human/EPAR/sancuso
